x,y,z
0.67874,0.03974,-0.23316
0.67845,0.04685,-0.23292
0.67860,0.04330,-0.23305
0.68239,0.02564,-0.23591
0.72379,0.00806,-0.23325
0.72376,0.01179,-0.23322
0.72208,0.01547,-0.23203
0.74092,0.01578,-0.23385
0.74096,0.01199,-0.23389
0.74100,0.00821,-0.23392
0.72530,0.01927,-0.23427
0.72514,0.02673,-0.23414
0.72523,0.02300,-0.23421
0.74003,0.01954,-0.23324
0.72176,0.03032,-0.23178
0.72493,0.03419,-0.23398
0.80970,0.02901,-0.23442
0.73746,-0.02199,-0.23159
0.73891,-0.02959,-0.23260
0.75714,-0.01475,-0.23410
0.75680,-0.03014,-0.23391
0.63675,0.05512,-0.23257
0.63787,0.04837,-0.23348
0.63692,0.05171,-0.23272
0.63655,0.05852,-0.23241
0.63870,0.06216,-0.23410
0.63848,0.06557,-0.23392
0.63880,0.07249,-0.23415
0.63904,0.06907,-0.23435
0.63879,0.08283,-0.23412
0.63907,0.07942,-0.23435
0.67966,0.06841,-0.23378
0.67942,0.07197,-0.23359
0.70956,0.06683,-0.23406
0.63635,0.09283,-0.23216
0.63821,0.08966,-0.23364
0.63603,0.09623,-0.23189
0.62547,0.09874,-0.23399
0.62513,0.10211,-0.23371
0.63803,0.10001,-0.23347
0.66286,0.12031,-0.23169
0.66327,0.11681,-0.23201
0.72329,0.09020,-0.23270
0.72215,0.09381,-0.23190
0.82398,0.04988,-0.23160
0.82404,0.07869,-0.23157
0.82374,0.08278,-0.23138
0.82976,0.05437,-0.23510
0.81409,0.06590,-0.23707
0.83275,0.06289,-0.23690
0.83126,0.05862,-0.23600
0.82480,0.09116,-0.23200
0.82446,0.09526,-0.23178
0.82768,0.08734,-0.23376
0.90625,0.11156,-0.23208
0.88836,0.10111,-0.23428
0.84321,-0.01182,-0.23228
0.84375,-0.02853,-0.23264
0.84385,-0.02436,-0.23269
0.65053,-0.17496,-0.23349
0.64992,-0.17841,-0.23302
0.66240,-0.18061,-0.23209
0.66176,-0.18410,-0.23161
0.65768,-0.15032,-0.22842
0.65164,-0.15360,-0.23429
0.66495,-0.15569,-0.23398
0.67194,-0.16721,-0.22861
0.67252,-0.16369,-0.22903
0.67309,-0.16017,-0.22945
0.67916,-0.15797,-0.23397
0.63698,-0.13356,-0.23324
0.63806,-0.13731,-0.23410
0.65820,-0.14685,-0.22881
0.66312,-0.14077,-0.23254
0.63633,-0.12642,-0.23270
0.63641,-0.11946,-0.23275
0.63676,-0.12302,-0.23304
0.63836,-0.11635,-0.23429
0.65014,-0.11062,-0.23302
0.72171,-0.14553,-0.23217
0.75586,-0.14274,-0.23355
0.75637,-0.13890,-0.23389
0.63564,-0.10543,-0.23210
0.63600,-0.10203,-0.23237
0.63668,-0.09522,-0.23290
0.63634,-0.09863,-0.23264
0.66474,-0.07326,-0.23360
0.66447,-0.07676,-0.23341
0.64927,-0.05467,-0.23220
0.64945,-0.05122,-0.23234
0.88653,-0.07758,-0.23365
0.86679,-0.10204,-0.23420
0.83383,-0.10339,-0.23795
0.83259,-0.10742,-0.23720
0.33051,-0.47486,-0.00109
0.33210,-0.47313,-0.00241
0.33369,-0.47139,-0.00373
0.33193,-0.42667,-0.00217
0.34221,-0.42504,-0.00286
0.33890,-0.42857,-0.00115
0.33307,-0.43076,-0.00310
0.34056,-0.42681,-0.00201
0.33452,-0.42901,-0.00430
0.33902,-0.43149,-0.00592
0.33908,-0.43589,-0.00260
0.34214,-0.43632,-0.00509
0.34362,-0.43454,-0.00628
0.34156,-0.42615,-0.01214
0.34372,-0.43335,-0.00840
0.34069,-0.43381,-0.00944
0.34509,-0.43275,-0.00747
0.34386,-0.43163,-0.00090
0.34534,-0.42985,-0.00206
0.35280,-0.42914,-0.00242
0.34518,-0.42590,-0.00193
0.35785,-0.42286,-0.00101
0.36142,-0.42978,-0.00352
0.35482,-0.42804,-0.00400
0.34879,-0.42903,-0.00625
0.35152,-0.43058,-0.00699
0.35837,-0.42245,-0.00629
0.36665,-0.42890,-0.00750
0.36515,-0.43077,-0.00636
0.38074,-0.43004,-0.00089
0.38227,-0.42812,-0.00197
0.37958,-0.43144,-0.00566
0.38168,-0.43022,-0.00719
0.37748,-0.43265,-0.00413
0.37204,-0.43645,-0.00587
0.37356,-0.43455,-0.00700
0.35145,-0.43705,-0.01838
0.35384,-0.43263,-0.02035
0.35292,-0.43520,-0.01959
0.35221,-0.43111,-0.01791
0.35447,-0.42997,-0.01914
0.35529,-0.43077,-0.02155
0.35011,-0.49791,-0.00604
0.35350,-0.48636,-0.00312
0.35517,-0.48454,-0.00441
0.35684,-0.48271,-0.00571
0.35850,-0.48087,-0.00699
0.37189,-0.48462,-0.00588
0.38947,-0.48506,-0.00724
0.38774,-0.48701,-0.00601
0.34719,-0.48408,-0.00931
0.39038,-0.49488,-0.00791
0.40216,-0.49114,-0.00432
0.40114,-0.48131,-0.00360
0.40393,-0.48913,-0.00552
0.41648,-0.49932,-0.00249
0.40711,-0.49641,-0.01376
0.36317,-0.49553,-0.01641
0.38392,-0.44147,-0.03278
0.38769,-0.44223,-0.03577
0.39070,-0.43818,-0.03816
0.29564,-0.38994,-0.00014
0.29525,-0.38907,-0.00461
0.30504,-0.39869,-0.00113
0.30353,-0.40032,-0.00027
0.30835,-0.39923,-0.00301
0.30365,-0.39633,-0.00479
0.29848,-0.38962,-0.00654
0.30933,-0.39974,-0.00809
0.30113,-0.38943,-0.00813
0.31251,-0.41223,-0.00095
0.31408,-0.41057,-0.00182
0.31624,-0.40962,-0.00302
0.31960,-0.41012,-0.00489
0.32315,-0.41157,-0.00219
0.32472,-0.40986,-0.00305
0.30901,-0.39444,-0.02219
0.32800,-0.41503,-0.01895
0.33017,-0.41398,-0.02022
0.33172,-0.41220,-0.02113
0.32535,-0.41503,-0.02255
0.32145,-0.40970,-0.02492
0.29313,-0.37919,-0.00767
0.27689,-0.35664,-0.00773
0.27819,-0.35508,-0.00857
0.34717,-0.42077,-0.00066
0.34881,-0.41898,-0.00148
0.35358,-0.42073,-0.00388
0.35951,-0.42103,-0.00182
0.36115,-0.41919,-0.00263
0.34874,-0.41789,-0.00625
0.36002,-0.42060,-0.00712
0.38496,-0.40571,-0.00383
0.39034,-0.40908,-0.00186
0.38266,-0.41024,-0.00220
0.38411,-0.40832,-0.00324
0.38640,-0.40377,-0.00486
0.38119,-0.40764,-0.00677
0.38784,-0.40182,-0.00587
0.38987,-0.40053,-0.00732
0.38942,-0.40188,-0.01873
0.32845,-0.41396,-0.03432
0.33233,-0.41537,-0.03157
0.33387,-0.41356,-0.03251
0.32998,-0.41215,-0.03528
0.44666,-0.40240,-0.00330
0.44714,-0.40647,-0.00360
0.43997,-0.40546,-0.00532
0.45082,-0.40273,-0.00583
0.46932,-0.40822,-0.00448
0.46331,-0.40862,-0.00743
0.47222,-0.40719,-0.00616
0.48176,-0.40627,-0.00533
0.47444,-0.40552,-0.00744
0.47952,-0.40797,-0.00407
0.44476,-0.40647,-0.00830
0.44692,-0.40492,-0.00965
0.44842,-0.40273,-0.01057
0.44234,-0.40647,-0.01295
0.45256,-0.40302,-0.01316
0.45232,-0.40053,-0.00674
0.48176,-0.40102,-0.01167
0.48637,-0.40455,-0.00145
0.50111,-0.40408,-0.00294
0.49140,-0.40523,-0.00424
0.48538,-0.40576,-0.00737
0.49716,-0.40646,-0.00741
0.52742,-0.41265,-0.01043
0.53766,-0.40567,-0.00208
0.55364,-0.40479,-0.00299
0.54822,-0.40826,-0.00037
0.55204,-0.40738,-0.00222
0.54744,-0.40568,-0.00696
0.54585,-0.40826,-0.00617
0.56513,-0.40401,-0.00154
0.55895,-0.40498,-0.00558
0.57351,-0.40633,-0.00550
0.58051,-0.40583,-0.00155
0.59736,-0.40412,-0.00035
0.58897,-0.40802,-0.00544
0.62002,-0.40786,-0.01043
0.58780,-0.40081,-0.02707
0.44432,-0.40836,-0.03284
0.44726,-0.40390,-0.03483
0.44579,-0.40613,-0.03383
0.44049,-0.40364,-0.03680
0.40486,-0.40141,-0.06264
0.40620,-0.39926,-0.06375
0.40994,-0.39960,-0.06685
0.41369,-0.39991,-0.06996
0.41732,-0.40053,-0.06610
0.41563,-0.39833,-0.07158
0.42303,-0.40227,-0.07773
0.43631,-0.40201,-0.07434
0.42324,-0.40711,-0.06396
0.43473,-0.40473,-0.06613
0.43333,-0.40699,-0.06504
0.43192,-0.40924,-0.06395
0.43092,-0.40761,-0.07007
0.44037,-0.40368,-0.06357
0.44303,-0.40262,-0.06560
0.47434,-0.41244,-0.06756
0.52585,-0.40192,-0.08836
0.63104,-0.40811,-0.00011
0.63347,-0.40571,-0.00112
0.65009,-0.40700,-0.00055
0.65970,-0.40908,-0.00448
0.66375,-0.40755,-0.00613
0.63342,-0.41124,-0.00870
0.63906,-0.40690,-0.01112
0.63742,-0.40986,-0.01042
0.62710,-0.40863,-0.01357
0.64147,-0.40445,-0.01216
0.64467,-0.40249,-0.01354
0.65257,-0.41007,-0.00915
0.65580,-0.40806,-0.01050
0.67101,-0.40798,-0.00909
0.65903,-0.40604,-0.01185
0.66226,-0.40399,-0.01320
0.65012,-0.41256,-0.00812
0.67257,-0.40749,-0.00172
0.68958,-0.40405,-0.00024
0.68068,-0.40836,-0.00493
0.68314,-0.40573,-0.00590
0.69612,-0.40380,-0.00275
0.71732,-0.40647,-0.00257
0.70185,-0.40301,-0.00494
0.70923,-0.40314,-0.00777
0.69452,-0.40844,-0.01040
0.68150,-0.41034,-0.01337
0.63419,-0.40934,-0.01673
0.63582,-0.40639,-0.01744
0.62800,-0.40727,-0.02338
0.64058,-0.40547,-0.01956
0.64770,-0.40604,-0.02272
0.65821,-0.40299,-0.01939
0.65659,-0.40604,-0.01869
0.66948,-0.40440,-0.01623
0.71252,-0.40225,-0.01751
0.68718,-0.40966,-0.01568
0.69045,-0.40747,-0.01701
0.68074,-0.40720,-0.02096
0.69685,-0.41284,-0.02773
0.71981,-0.40367,-0.00348
0.73956,-0.40929,-0.00217
0.75945,-0.41038,-0.00051
0.74623,-0.40871,-0.00456
0.73883,-0.41023,-0.01057
0.72239,-0.40650,-0.01282
0.76629,-0.40226,-0.01176
0.77383,-0.40188,-0.01447
0.79142,-0.40095,-0.01161
0.77037,-0.41196,-0.00431
0.77459,-0.40982,-0.00577
0.77880,-0.40765,-0.00723
0.78470,-0.40634,-0.00928
0.78976,-0.40454,-0.01104
0.75878,-0.39956,-0.01796
0.77048,-0.40144,-0.02231
0.63164,-0.40742,-0.03298
0.64768,-0.40806,-0.03243
0.62742,-0.40639,-0.03882
0.64341,-0.40705,-0.03854
0.63868,-0.40802,-0.03631
0.65478,-0.40855,-0.03570
0.66112,-0.40848,-0.03861
0.67799,-0.40041,-0.03617
0.67238,-0.40524,-0.03369
0.68786,-0.40477,-0.03220
0.69431,-0.40446,-0.03498
0.67639,-0.40357,-0.03547
0.63652,-0.39999,-0.05955
0.72796,-0.40835,-0.03231
0.72127,-0.41029,-0.03797
0.72292,-0.40694,-0.03866
0.73862,-0.41010,-0.03666
0.76963,-0.40233,-0.05825
0.82399,-0.40578,-0.00183
0.82912,-0.40376,-0.00348
0.85605,-0.40630,-0.00041
0.81678,-0.40820,-0.01113
0.81846,-0.40449,-0.01169
0.84632,-0.40761,-0.00902
0.85146,-0.40546,-0.01067
0.86383,-0.40534,-0.00280
0.86813,-0.40267,-0.00412
0.88795,-0.41088,-0.00007
0.89930,-0.41135,-0.00343
0.90189,-0.40771,-0.00419
0.86440,-0.40699,-0.01484
0.83213,-0.40675,-0.01629
0.82454,-0.40879,-0.02314
0.84498,-0.40846,-0.02061
0.81432,-0.40950,-0.02905
0.84416,-0.41398,-0.02998
0.92354,-0.41162,-0.00022
0.91238,-0.40764,-0.00730
0.93145,-0.41023,-0.00247
0.93405,-0.40644,-0.00320
0.94042,-0.40534,-0.01560
0.96910,-0.40557,-0.00224
0.98421,-0.40684,-0.00638
0.95881,-0.41229,-0.01027
0.96586,-0.41028,-0.01227
0.82364,-0.40965,-0.03240
0.83042,-0.40845,-0.03484
0.85098,-0.40797,-0.03234
0.62813,-0.40853,-0.06329
0.63428,-0.40857,-0.06652
0.63738,-0.40654,-0.06815
0.66123,-0.40573,-0.06370
0.65120,-0.40539,-0.06708
0.65355,-0.40278,-0.06827
0.66671,-0.40503,-0.06643
0.67997,-0.40301,-0.06432
0.69638,-0.41118,-0.06359
0.69879,-0.40838,-0.06472
0.71461,-0.40741,-0.06320
0.70279,-0.40650,-0.06661
0.72105,-0.40685,-0.06616
0.74168,-0.40785,-0.06449
0.72507,-0.40485,-0.06801
0.74574,-0.40574,-0.06629
0.81482,-0.40632,-0.06771
0.83627,-0.40630,-0.06646
0.82821,-0.40846,-0.07318
0.85568,-0.41113,-0.07415
0.48356,-0.41168,-0.12802
0.49114,-0.41134,-0.12613
0.49253,-0.40872,-0.12725
0.50484,-0.40845,-0.12885
0.48621,-0.41021,-0.13021
0.48886,-0.40872,-0.13241
0.51392,-0.40529,-0.12775
0.51928,-0.40585,-0.13193
0.52836,-0.40635,-0.13059
0.49086,-0.40665,-0.13407
0.50035,-0.41168,-0.13361
0.50174,-0.40901,-0.13473
0.49734,-0.40845,-0.13945
0.50959,-0.41184,-0.14112
0.52473,-0.41346,-0.14469
0.55232,-0.40366,-0.13145
0.55663,-0.40418,-0.12620
0.57080,-0.40811,-0.12763
0.57296,-0.40571,-0.12913
0.54117,-0.41271,-0.14036
0.54436,-0.40828,-0.13417
0.55054,-0.40915,-0.13878
0.58025,-0.40433,-0.12542
0.58526,-0.40394,-0.12883
0.59742,-0.40604,-0.12861
0.59450,-0.40802,-0.12667
0.58956,-0.40299,-0.13176
0.58425,-0.40999,-0.13701
0.53174,-0.42665,-0.15916
0.53334,-0.43555,-0.16941
0.56397,-0.43418,-0.16678
0.58605,-0.43256,-0.16529
0.61253,-0.43365,-0.16612
0.60000,-0.45097,-0.18525
0.61464,-0.34779,-0.23669
0.61581,-0.34445,-0.23766
0.61346,-0.35112,-0.23573
0.61152,-0.20314,-0.23373
0.61090,-0.21361,-0.23324
0.61161,-0.21030,-0.23382
0.62454,-0.20960,-0.23403
0.62382,-0.21296,-0.23345
0.61017,-0.21693,-0.23264
0.61287,-0.19650,-0.23484
0.61493,-0.19008,-0.23652
0.61353,-0.19317,-0.23537
0.61608,-0.22275,-0.23756
0.61127,-0.24635,-0.23363
0.61043,-0.24967,-0.23295
0.61714,-0.26748,-0.23856
0.62131,-0.27316,-0.24204
0.63543,-0.32999,-0.23250
0.63655,-0.32659,-0.23339
0.65074,-0.33161,-0.23405
0.65104,-0.33584,-0.23429
0.63767,-0.32318,-0.23427
0.69381,-0.32558,-0.23434
-0.48690,0.75337,-0.00177
-0.48754,0.76142,-0.00211
-0.49043,0.75592,-0.01022
-0.48803,0.75592,-0.01526
-0.48957,0.76153,-0.00971
-0.48868,0.76715,-0.00919
-0.49013,0.77278,-0.00353
-0.48966,0.77923,-0.00325
-0.49014,0.78735,-0.00350
-0.48776,0.77278,-0.00865
-0.48491,0.77923,-0.01338
-0.48587,0.77360,-0.01395
-0.49074,0.78500,-0.01033
-0.48844,0.75356,-0.02190
-0.49067,0.76725,-0.01678
-0.49061,0.76406,-0.02318
-0.48775,0.76643,-0.02146
-0.48488,0.76879,-0.01973
-0.48942,0.75360,-0.03112
-0.48877,0.77125,-0.01566
-0.48838,0.77296,-0.03043
-0.48845,0.78025,-0.03045
-0.48847,0.78756,-0.03045
-0.49301,0.79963,-0.00507
-0.49337,0.80779,-0.00526
-0.48973,0.79065,-0.00974
-0.48819,0.79548,-0.00885
-0.48782,0.79148,-0.01505
-0.48912,0.81583,-0.00287
-0.49174,0.81265,-0.00433
-0.48696,0.81983,-0.00165
-0.49485,0.81444,-0.01261
-0.48840,0.81515,-0.01534
-0.49320,0.81931,-0.01166
-0.48841,0.82654,-0.00890
-0.49105,0.82335,-0.01042
-0.49080,0.79324,-0.02322
-0.48831,0.79644,-0.02173
-0.49016,0.80294,-0.01640
-0.48677,0.80129,-0.02079
-0.49278,0.78920,-0.02442
-0.48796,0.79406,-0.03012
-0.49002,0.81029,-0.01630
-0.48999,0.81444,-0.02269
-0.49102,0.82753,-0.01685
-0.49026,0.82265,-0.02283
-0.48859,0.82753,-0.02182
-0.48963,0.75120,-0.03781
-0.49161,0.76410,-0.03244
-0.49084,0.76007,-0.03856
-0.49002,0.76572,-0.03802
-0.49191,0.75926,-0.04608
-0.48912,0.76169,-0.04428
-0.49075,0.76975,-0.03190
-0.48867,0.77057,-0.03716
-0.48778,0.77623,-0.03658
-0.48930,0.78598,-0.03752
-0.49223,0.77384,-0.04626
-0.49037,0.77789,-0.04505
-0.49190,0.78765,-0.04601
-0.48998,0.75361,-0.05153
-0.49317,0.76571,-0.05361
-0.48845,0.75602,-0.05788
-0.48856,0.77221,-0.05055
-0.48769,0.77789,-0.04996
-0.49136,0.76978,-0.05241
-0.49407,0.77216,-0.06164
-0.49187,0.78276,-0.06013
-0.49469,0.78029,-0.06205
-0.49097,0.78847,-0.05951
-0.49123,0.79659,-0.03871
-0.49029,0.80553,-0.03153
-0.48925,0.80065,-0.03745
-0.48916,0.80800,-0.03737
-0.48997,0.79171,-0.04476
-0.49043,0.79988,-0.04503
-0.48845,0.80394,-0.04375
-0.48807,0.81371,-0.03668
-0.49493,0.82117,-0.03436
-0.49330,0.82608,-0.03334
-0.49119,0.82691,-0.03862
-0.48835,0.81131,-0.04366
-0.49009,0.82200,-0.04476
-0.49355,0.79500,-0.05379
-0.49161,0.79908,-0.05250
-0.49204,0.80727,-0.05276
-0.48956,0.79337,-0.05854
-0.48764,0.79745,-0.05724
-0.48476,0.79988,-0.05528
-0.49005,0.81136,-0.05144
-0.49039,0.81957,-0.05164
-0.49021,0.82697,-0.05151
-0.49080,0.81795,-0.05933
-0.48925,0.82287,-0.05826
-0.48917,0.83963,-0.00284
-0.48690,0.84365,-0.00157
-0.48641,0.84703,-0.00771
-0.48885,0.83157,-0.01556
-0.49045,0.83812,-0.01004
-0.48868,0.84300,-0.00902
-0.48816,0.84637,-0.01512
-0.48926,0.85614,-0.00285
-0.48866,0.85548,-0.01540
-0.49289,0.86716,-0.01137
-0.49040,0.84232,-0.01645
-0.49159,0.84079,-0.02358
-0.48698,0.84653,-0.02939
-0.48826,0.84079,-0.03019
-0.49036,0.85480,-0.02282
-0.49263,0.85073,-0.02418
-0.48750,0.85564,-0.02969
-0.48569,0.86055,-0.02856
-0.49106,0.86782,-0.00383
-0.48913,0.87271,-0.00274
-0.48671,0.87675,-0.00138
-0.48961,0.86952,-0.00949
-0.49086,0.88038,-0.01018
-0.48798,0.88359,-0.00852
-0.48891,0.88123,-0.01549
-0.48968,0.89106,-0.00301
-0.48599,0.90174,-0.00092
-0.48807,0.89683,-0.00210
-0.48732,0.89106,-0.00813
-0.48583,0.89278,-0.01366
-0.48739,0.88701,-0.01458
-0.49017,0.90542,-0.00973
-0.49324,0.87224,-0.01804
-0.49177,0.87802,-0.01716
-0.49635,0.87408,-0.02636
-0.49353,0.87733,-0.02466
-0.49251,0.88397,-0.02403
-0.48964,0.90477,-0.02227
-0.49213,0.90068,-0.02377
-0.49549,0.89828,-0.02579
-0.48835,0.89982,-0.03011
-0.48545,0.90306,-0.02831
-0.49090,0.83756,-0.03183
-0.49353,0.83432,-0.03347
-0.49048,0.83348,-0.03815
-0.48787,0.83672,-0.03649
-0.48478,0.83911,-0.03454
-0.49175,0.83273,-0.04581
-0.49102,0.83932,-0.04532
-0.48933,0.84425,-0.04422
-0.48902,0.85494,-0.03718
-0.48678,0.85902,-0.03575
-0.48723,0.85662,-0.04283
-0.48991,0.85336,-0.04457
-0.49231,0.83854,-0.05287
-0.49295,0.84765,-0.05327
-0.48999,0.83194,-0.05874
-0.49206,0.84353,-0.06012
-0.49308,0.85595,-0.05333
-0.48460,0.86492,-0.04771
-0.48774,0.86250,-0.04979
-0.49087,0.86007,-0.05187
-0.48877,0.86174,-0.05784
-0.48813,0.86985,-0.03658
-0.49244,0.88157,-0.03268
-0.49031,0.88241,-0.03793
-0.49134,0.87250,-0.04545
-0.48627,0.87987,-0.04215
-0.48949,0.87746,-0.04424
-0.49097,0.88737,-0.03176
-0.49152,0.89332,-0.03867
-0.49124,0.89658,-0.03190
-0.48888,0.90580,-0.03697
-0.48570,0.88737,-0.04177
-0.49221,0.90339,-0.03908
-0.48859,0.88084,-0.05031
-0.49104,0.87427,-0.05935
-0.48826,0.88592,-0.05744
-0.49145,0.88346,-0.05961
-0.48628,0.75037,-0.06345
-0.48844,0.75190,-0.07210
-0.49389,0.76968,-0.06866
-0.49320,0.78271,-0.06815
-0.49600,0.78022,-0.07010
-0.49184,0.78762,-0.06720
-0.49525,0.77691,-0.07685
-0.49067,0.78352,-0.07359
-0.48787,0.78600,-0.07161
-0.49248,0.77941,-0.07489
-0.49050,0.75340,-0.08085
-0.49315,0.75089,-0.08277
-0.49223,0.76308,-0.08208
-0.48986,0.75737,-0.08760
-0.48606,0.75578,-0.09134
-0.48771,0.75168,-0.09259
-0.49303,0.76946,-0.08990
-0.48632,0.76308,-0.09151
-0.49752,0.77359,-0.07847
-0.49634,0.77679,-0.08501
-0.48950,0.78676,-0.08004
-0.49408,0.78012,-0.08337
-0.49228,0.78425,-0.08206
-0.49236,0.79579,-0.06754
-0.49093,0.80071,-0.06654
-0.48629,0.79579,-0.07770
-0.48888,0.80234,-0.07228
-0.49125,0.79905,-0.07397
-0.48696,0.80645,-0.07092
-0.49223,0.81795,-0.06739
-0.49421,0.81382,-0.06878
-0.49435,0.82698,-0.07609
-0.48909,0.79330,-0.07973
-0.49023,0.79322,-0.08778
-0.49253,0.78989,-0.08948
-0.48928,0.79646,-0.09366
-0.49357,0.80628,-0.09021
-0.49708,0.82193,-0.08543
-0.49510,0.82610,-0.08400
-0.48749,0.75723,-0.10073
-0.48864,0.75231,-0.10163
-0.48801,0.75705,-0.10920
-0.48589,0.76040,-0.10752
-0.48831,0.78655,-0.10129
-0.49181,0.77824,-0.10401
-0.49449,0.77567,-0.10608
-0.48683,0.77585,-0.10823
-0.49055,0.78320,-0.10302
-0.48866,0.75133,-0.10973
-0.49067,0.75504,-0.12131
-0.49291,0.76551,-0.12309
-0.48968,0.78989,-0.09398
-0.49025,0.80547,-0.09436
-0.48888,0.79473,-0.10171
-0.49256,0.81695,-0.09607
-0.48961,0.82692,-0.09383
-0.49202,0.82357,-0.09565
-0.49407,0.81101,-0.10567
-0.49396,0.82866,-0.06857
-0.49121,0.83692,-0.07385
-0.49419,0.83442,-0.07596
-0.49749,0.84270,-0.07097
-0.49098,0.84437,-0.07367
-0.48797,0.84685,-0.07153
-0.49066,0.85432,-0.06622
-0.48759,0.85678,-0.06409
-0.49326,0.85101,-0.06803
-0.49630,0.84852,-0.07014
-0.48237,0.85260,-0.06756
-0.48540,0.85015,-0.06971
-0.49155,0.83525,-0.08141
-0.49357,0.83109,-0.08287
-0.49271,0.84518,-0.08222
-0.49277,0.83519,-0.08955
-0.49523,0.83183,-0.09138
-0.48946,0.83437,-0.09370
-0.49109,0.85017,-0.08103
-0.48853,0.85350,-0.07918
-0.48547,0.85350,-0.08411
-0.48711,0.84852,-0.08533
-0.48474,0.84935,-0.09011
-0.48991,0.86929,-0.06567
-0.49036,0.87847,-0.06596
-0.48809,0.88262,-0.06438
-0.48826,0.87180,-0.07167
-0.48888,0.89268,-0.06490
-0.48918,0.90191,-0.06508
-0.49268,0.88856,-0.07476
-0.48836,0.90615,-0.07167
-0.49071,0.90198,-0.07334
-0.49348,0.89864,-0.07530
-0.48590,0.89859,-0.07717
-0.49095,0.87434,-0.08088
-0.48655,0.87183,-0.08486
-0.48873,0.83183,-0.10150
-0.48812,0.83848,-0.10101
-0.49113,0.82846,-0.10336
-0.48980,0.86680,-0.09387
-0.48739,0.86095,-0.10039
-0.48839,0.87096,-0.10114
-0.49253,0.88016,-0.09589
-0.48840,0.88599,-0.10918
-0.48851,0.91121,-0.00876
-0.49076,0.92477,-0.01002
-0.48836,0.92477,-0.01506
-0.49667,0.93168,-0.00682
-0.49130,0.93987,-0.00380
-0.49400,0.93578,-0.00531
-0.48536,0.94221,-0.00689
-0.48943,0.93145,-0.00924
-0.48850,0.93900,-0.00869
-0.49309,0.91573,-0.01785
-0.48713,0.90886,-0.02075
-0.49096,0.92068,-0.01659
-0.48897,0.92155,-0.02183
-0.48558,0.91229,-0.02838
-0.48566,0.92155,-0.02840
-0.48985,0.93254,-0.02233
-0.49051,0.93838,-0.01629
-0.48894,0.94011,-0.02177
-0.48869,0.93686,-0.03024
-0.49074,0.94830,-0.00347
-0.48755,0.95150,-0.00168
-0.48392,0.94889,-0.00605
-0.48940,0.95526,-0.01560
-0.48834,0.96284,-0.01496
-0.48987,0.96606,-0.00294
-0.49040,0.97716,-0.00321
-0.48709,0.98037,-0.00136
-0.48641,0.98389,-0.00739
-0.49130,0.97393,-0.01022
-0.48399,0.97365,-0.01239
-0.48681,0.96956,-0.01405
-0.48845,0.97803,-0.00857
-0.49084,0.94854,-0.01646
-0.49012,0.95202,-0.02244
-0.49122,0.96396,-0.02307
-0.49139,0.97418,-0.02316
-0.49067,0.98267,-0.02270
-0.48765,0.97331,-0.02951
-0.48041,0.97803,-0.02502
-0.48403,0.97568,-0.02727
-0.48816,0.91334,-0.03649
-0.48739,0.92088,-0.03599
-0.49169,0.90765,-0.04559
-0.48958,0.93447,-0.03735
-0.49328,0.92876,-0.04657
-0.49030,0.93205,-0.04464
-0.48945,0.93963,-0.04407
-0.49075,0.91107,-0.05167
-0.48917,0.91691,-0.05061
-0.49405,0.92119,-0.04708
-0.48861,0.91277,-0.05761
-0.49103,0.90862,-0.05926
-0.48790,0.92033,-0.05711
-0.48676,0.93033,-0.04898
-0.49014,0.92790,-0.05122
-0.48762,0.94136,-0.04952
-0.49041,0.94550,-0.03784
-0.48989,0.95396,-0.03749
-0.49375,0.95656,-0.03331
-0.48534,0.96396,-0.03460
-0.48679,0.95722,-0.03553
-0.48719,0.95396,-0.04257
-0.48983,0.94981,-0.04429
-0.48536,0.95983,-0.04138
-0.49485,0.96850,-0.03397
-0.49126,0.97092,-0.03174
-0.48469,0.97244,-0.03417
-0.48110,0.97481,-0.03189
-0.48890,0.97701,-0.04362
-0.48799,0.95154,-0.04974
-0.48746,0.96002,-0.04937
-0.48675,0.94566,-0.05627
-0.49087,0.96363,-0.05902
-0.48750,0.99149,-0.00156
-0.48784,1.00264,-0.00172
-0.48652,0.98916,-0.01383
-0.48721,0.99590,-0.00783
-0.48564,1.00850,-0.00049
-0.48746,1.02322,-0.00147
-0.48472,1.02233,-0.00634
-0.48917,1.01058,-0.00891
-0.48777,1.01823,-0.00809
-0.48823,0.98767,-0.02123
-0.48905,0.99970,-0.02169
-0.48571,1.00294,-0.01969
-0.48330,0.99443,-0.02677
-0.49304,1.01351,-0.01759
-0.49044,1.01853,-0.01606
-0.48963,1.02206,-0.02199
-0.48850,1.01615,-0.02993
-0.48838,1.03620,-0.00195
-0.48762,1.03976,-0.00796
-0.48876,1.03652,-0.01503
-0.48606,1.04743,-0.00705
-0.49398,1.05990,-0.00502
-0.48723,1.04420,-0.01412
-0.48723,1.05545,-0.01409
-0.49104,1.03061,-0.01638
-0.48941,1.03238,-0.02184
-0.48953,1.02912,-0.03054
-0.49032,1.04539,-0.02235
-0.48680,1.04865,-0.02023
-0.48639,1.05901,-0.01996
-0.48977,1.05160,-0.03063
-0.48811,0.99994,-0.03626
-0.48581,0.99054,-0.04160
-0.48820,0.98552,-0.04315
-0.48380,0.99644,-0.04028
-0.48726,1.00848,-0.03570
-0.48337,1.00585,-0.03998
-0.48486,1.01967,-0.04091
-0.48921,0.99337,-0.05045
-0.48994,0.98484,-0.05095
